K,baseline_id,bridge_certificate_passed,bridge_certificate_status,bridge_delta_cx,bridge_delta_depth,bridge_delta_gates,bridge_delta_ir_bytes,bridge_format,bridge_runtime_s,bridge_serialized_bytes,category,cell_id,certificate_kind,certificate_output_cx,certificate_output_depth,certificate_output_gate_types,certificate_output_gates,certificate_output_h,certificate_output_ir_bytes,certificate_output_ir_encoding,certificate_output_qasm_bytes,certificate_output_rz,certificate_output_serialized_bytes,certificate_runtime_s,compiler_pipeline,compiler_runtime_s,config_mode,config_path,config_sha256,density_realized,hardware,input_certificate_status,log_path,m,memory_cap_bytes,n,native_output_cx,native_output_depth,native_output_gate_types,native_output_gates,native_output_h,native_output_ir_bytes,native_output_rz,output_basis,output_certificate_passed,output_certificate_status,pass_sequence,post_bridge_cx,post_bridge_depth,post_bridge_gate_types,post_bridge_gates,post_bridge_h,post_bridge_ir_bytes,post_bridge_native_cx,post_bridge_native_depth,post_bridge_native_gate_types,post_bridge_native_gates,post_bridge_native_h,post_bridge_native_rz,post_bridge_qasm_bytes,post_bridge_rz,pre_bridge_cx,pre_bridge_depth,pre_bridge_gate_types,pre_bridge_gates,pre_bridge_h,pre_bridge_ir_bytes,pre_bridge_rz,r,representation,representation_id,representation_manifest_path,representation_manifest_sha256,reused_verified,rss_peak_bytes,seed,semantic_capable,serialized_input_bytes,status,status_stage,target_basis,target_id,timeout_s,tool,tool_commit,tool_commit_source,tool_version,total_error_budget,wall_runtime_s,worker_runtime_s
8,authors_phase_table_native,True,passed,0,0,0,13,direct Qiskit CNOT-Rz parity/phase table,0.0003049579681828618,330,authors-reference,w5-4324974a85c0a4567dc4,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1813,ucc-circuit-dag,237,4,312,0.0023127079475671053,authors exact phase-polynomial IR with certificate lowering,0.00031266699079424143,recommended_native,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-4324974a85c0a4567dc4/cell.log,8,2147483648,9,0,1,"[""phase_gadget""]",4,0,330,4,"""exact_phase_polynomial_ir""",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""serialize address-complete phase-polynomial IR"",""lower only for common output certificate""]",8,9,"[""cx"",""rz""]",12,0,1789,0,1,"[""phase_gadget""]",4,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-f71f9ee5ed1df2b3cdce,data/runs/w4-matched-representation-20260802/representations/rep-f71f9ee5ed1df2b3cdce/representation_manifest.json,90bdd94083df45be44266a0e0ffa9d25b9ff30a82744b4f3858b2ed12cb0313c,False,106627072,20260811,True,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.29388466698583215,0.12294604198541492
8,authors_phase_table_native,True,passed,0,0,0,13,direct Qiskit CNOT-Rz parity/phase table,0.00030341697856783867,330,authors-reference,w5-0c3e792f970ae7b75495,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1813,ucc-circuit-dag,237,4,312,0.0025262089911848307,authors exact phase-polynomial IR with certificate lowering,0.0003273750189691782,recommended_native,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-0c3e792f970ae7b75495/cell.log,8,2147483648,9,0,1,"[""phase_gadget""]",4,0,330,4,"""exact_phase_polynomial_ir""",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""serialize address-complete phase-polynomial IR"",""lower only for common output certificate""]",8,9,"[""cx"",""rz""]",12,0,1789,0,1,"[""phase_gadget""]",4,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-3df7d21dbebd3b77d06c,data/runs/w4-matched-representation-20260802/representations/rep-3df7d21dbebd3b77d06c/representation_manifest.json,2bcb1f74316d3c82c93dabed6ad6a4475238f3b24e66b08343268b492992799f,False,106594304,20260812,True,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.2858620419865474,0.12376500002574176
8,authors_phase_table_unified,True,passed,0,0,0,13,direct Qiskit CNOT-Rz parity/phase table,0.00028791697695851326,330,authors-reference,w5-79e97942aa2159b019c0,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1817,ucc-circuit-dag,237,4,312,0.0023258330766111612,authors exact phase-polynomial extraction and CX-Rz-CX lowering,0.00030204199720174074,unified_target_basis,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-79e97942aa2159b019c0/cell.log,8,2147483648,9,0,1,"[""phase_gadget""]",4,0,330,4,"[""cx"",""rz"",""h""]",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""lower two-body phase gadgets to CX-Rz-CX""]",8,9,"[""cx"",""rz""]",12,0,1789,0,1,"[""phase_gadget""]",4,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-f71f9ee5ed1df2b3cdce,data/runs/w4-matched-representation-20260802/representations/rep-f71f9ee5ed1df2b3cdce/representation_manifest.json,90bdd94083df45be44266a0e0ffa9d25b9ff30a82744b4f3858b2ed12cb0313c,False,106512384,20260811,True,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.2987791250925511,0.12326758401468396
8,authors_phase_table_unified,True,passed,0,0,0,13,direct Qiskit CNOT-Rz parity/phase table,0.00032566592562943697,330,authors-reference,w5-cc59566074480f6dce01,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1817,ucc-circuit-dag,237,4,312,0.0025147920241579413,authors exact phase-polynomial extraction and CX-Rz-CX lowering,0.0003232919843867421,unified_target_basis,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-cc59566074480f6dce01/cell.log,8,2147483648,9,0,1,"[""phase_gadget""]",4,0,330,4,"[""cx"",""rz"",""h""]",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""lower two-body phase gadgets to CX-Rz-CX""]",8,9,"[""cx"",""rz""]",12,0,1789,0,1,"[""phase_gadget""]",4,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-3df7d21dbebd3b77d06c,data/runs/w4-matched-representation-20260802/representations/rep-3df7d21dbebd3b77d06c/representation_manifest.json,2bcb1f74316d3c82c93dabed6ad6a4475238f3b24e66b08343268b492992799f,False,106610688,20260812,True,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.29796529200393707,0.1252121669240296
8,pyzx_full_reduce_native,True,passed,0,0,0,-8,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.1018388340016827,2110,semantic-capable,w5-f889ec1677e4490a307d,pyzx_rewrite_identity_up_to_global_phase_v1,0,21,"[""cz"",""h"",""rz""]",38,20,5137,ucc-circuit-dag,499,4,553,0.001958749955520034,PyZX full_reduce/extract native,0.0015592080308124423,recommended_native,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-f889ec1677e4490a307d/cell.log,8,2147483648,9,0,21,"[""CZ"",""HAD"",""ZPhase""]",38,20,1901,4,"""native_pyzx""",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()""]",8,9,"[""cx"",""rz""]",12,0,1768,8,9,"[""CNOT"",""ZPhase""]",12,0,4,249,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-f71f9ee5ed1df2b3cdce,data/runs/w4-matched-representation-20260802/representations/rep-f71f9ee5ed1df2b3cdce/representation_manifest.json,90bdd94083df45be44266a0e0ffa9d25b9ff30a82744b4f3858b2ed12cb0313c,False,106627072,20260811,True,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.29860987490974367,0.11539799999445677
8,pyzx_full_reduce_native,True,passed,0,0,0,-8,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.1043739999877289,2110,semantic-capable,w5-3c728a5ef694dc93e71c,pyzx_rewrite_identity_up_to_global_phase_v1,0,21,"[""cz"",""h"",""rz""]",38,20,5137,ucc-circuit-dag,499,4,553,0.0019188750302419066,PyZX full_reduce/extract native,0.001512874965555966,recommended_native,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-3c728a5ef694dc93e71c/cell.log,8,2147483648,9,0,21,"[""CZ"",""HAD"",""ZPhase""]",38,20,1901,4,"""native_pyzx""",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()""]",8,9,"[""cx"",""rz""]",12,0,1768,8,9,"[""CNOT"",""ZPhase""]",12,0,4,249,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-3df7d21dbebd3b77d06c,data/runs/w4-matched-representation-20260802/representations/rep-3df7d21dbebd3b77d06c/representation_manifest.json,2bcb1f74316d3c82c93dabed6ad6a4475238f3b24e66b08343268b492992799f,False,106561536,20260812,True,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.28816979099065065,0.11800524999853224
8,pyzx_full_reduce_unified,True,passed,0,0,0,-8,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.10523920902051032,2110,semantic-capable,w5-6776a99bff3fc0004c2a,pyzx_rewrite_identity_up_to_global_phase_v1,14,34,"[""cx"",""h"",""rz""]",66,48,8573,ucc-circuit-dag,705,4,759,0.0024978750152513385,PyZX full_reduce/extract plus unified Qiskit rebase,0.011221791966818273,unified_target_basis,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-6776a99bff3fc0004c2a/cell.log,8,2147483648,9,0,21,"[""CZ"",""HAD"",""ZPhase""]",38,20,1901,4,"[""cx"",""rz"",""h""]",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()"",""OpenQASM2 -> Qiskit transpile(basis_gates=[cx,rz,h], optimization_level=0)""]",8,9,"[""cx"",""rz""]",12,0,1768,8,9,"[""CNOT"",""ZPhase""]",12,0,4,249,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-f71f9ee5ed1df2b3cdce,data/runs/w4-matched-representation-20260802/representations/rep-f71f9ee5ed1df2b3cdce/representation_manifest.json,90bdd94083df45be44266a0e0ffa9d25b9ff30a82744b4f3858b2ed12cb0313c,False,108838912,20260811,True,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.2982388330856338,0.12942716700490564
8,pyzx_full_reduce_unified,True,passed,0,0,0,-8,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.10451512492727488,2110,semantic-capable,w5-78bccad15e0aa2b917f3,pyzx_rewrite_identity_up_to_global_phase_v1,14,34,"[""cx"",""h"",""rz""]",66,48,8573,ucc-circuit-dag,705,4,759,0.0024710409343242645,PyZX full_reduce/extract plus unified Qiskit rebase,0.011201917077414691,unified_target_basis,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-78bccad15e0aa2b917f3/cell.log,8,2147483648,9,0,21,"[""CZ"",""HAD"",""ZPhase""]",38,20,1901,4,"[""cx"",""rz"",""h""]",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()"",""OpenQASM2 -> Qiskit transpile(basis_gates=[cx,rz,h], optimization_level=0)""]",8,9,"[""cx"",""rz""]",12,0,1768,8,9,"[""CNOT"",""ZPhase""]",12,0,4,249,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-3df7d21dbebd3b77d06c,data/runs/w4-matched-representation-20260802/representations/rep-3df7d21dbebd3b77d06c/representation_manifest.json,2bcb1f74316d3c82c93dabed6ad6a4475238f3b24e66b08343268b492992799f,False,108904448,20260812,True,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.3002850000048056,0.1287615830078721
8,qiskit_opt3_native,True,passed,0,0,0,-6,OpenQASM2 -> Qiskit QuantumCircuit,0.000164708006195724,237,local,w5-97e08c3df1d89055d637,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1775,ucc-circuit-dag,237,4,293,0.0012327500153332949,Qiskit preset level 3,0.011285541928373277,recommended_native,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-97e08c3df1d89055d637/cell.log,8,2147483648,9,8,9,"[""cx"",""rz""]",12,0,300,4,"""native_qiskit""",True,passed,"[""transpile(optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""cx"",""rz""]",12,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-f71f9ee5ed1df2b3cdce,data/runs/w4-matched-representation-20260802/representations/rep-f71f9ee5ed1df2b3cdce/representation_manifest.json,90bdd94083df45be44266a0e0ffa9d25b9ff30a82744b4f3858b2ed12cb0313c,False,109789184,20260811,False,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.2957898749737069,0.13274899998214096
8,qiskit_opt3_native,True,passed,0,0,0,-6,OpenQASM2 -> Qiskit QuantumCircuit,0.00017879100050777197,237,local,w5-bf06a7865f614cf4e41e,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1775,ucc-circuit-dag,237,4,293,0.0012268749997019768,Qiskit preset level 3,0.011864000000059605,recommended_native,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-bf06a7865f614cf4e41e/cell.log,8,2147483648,9,8,9,"[""cx"",""rz""]",12,0,300,4,"""native_qiskit""",True,passed,"[""transpile(optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""cx"",""rz""]",12,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-3df7d21dbebd3b77d06c,data/runs/w4-matched-representation-20260802/representations/rep-3df7d21dbebd3b77d06c/representation_manifest.json,2bcb1f74316d3c82c93dabed6ad6a4475238f3b24e66b08343268b492992799f,False,109690880,20260812,False,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.2984935001004487,0.13262095802929252
8,qiskit_opt3_unified,True,passed,0,0,0,-6,OpenQASM2 -> Qiskit QuantumCircuit,0.00016254198271781206,237,local,w5-25f34404b09e3db550fb,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1775,ucc-circuit-dag,237,4,293,0.0012286249548196793,Qiskit preset level 3,0.011429707985371351,unified_target_basis,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-25f34404b09e3db550fb/cell.log,8,2147483648,9,8,9,"[""cx"",""rz""]",12,0,1773,4,"[""cx"",""rz"",""h""]",True,passed,"[""transpile(basis_gates=[cx,rz,h], optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""cx"",""rz""]",12,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-f71f9ee5ed1df2b3cdce,data/runs/w4-matched-representation-20260802/representations/rep-f71f9ee5ed1df2b3cdce/representation_manifest.json,90bdd94083df45be44266a0e0ffa9d25b9ff30a82744b4f3858b2ed12cb0313c,False,109838336,20260811,False,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.29481012490577996,0.1291863339720294
8,qiskit_opt3_unified,True,passed,0,0,0,-6,OpenQASM2 -> Qiskit QuantumCircuit,0.00016654201317578554,237,local,w5-8418afd830221693b429,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1775,ucc-circuit-dag,237,4,293,0.0012272080639377236,Qiskit preset level 3,0.011221167049370706,unified_target_basis,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-8418afd830221693b429/cell.log,8,2147483648,9,8,9,"[""cx"",""rz""]",12,0,1773,4,"[""cx"",""rz"",""h""]",True,passed,"[""transpile(basis_gates=[cx,rz,h], optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""cx"",""rz""]",12,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-3df7d21dbebd3b77d06c,data/runs/w4-matched-representation-20260802/representations/rep-3df7d21dbebd3b77d06c/representation_manifest.json,2bcb1f74316d3c82c93dabed6ad6a4475238f3b24e66b08343268b492992799f,False,109887488,20260812,False,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.29668220900930464,0.1295276660239324
8,tket_paulisimp_native,True,passed,0,0,0,-6,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.17621987499296665,605,semantic-capable,w5-c2e5e1e0dd284c4c6e32,pyzx_rewrite_identity_up_to_global_phase_v1,8,11,"[""cx"",""h"",""rz"",""s"",""v""]",48,9,6086,ucc-circuit-dag,575,4,631,0.0032492909813299775,TKET PauliSimp native,0.0022026669466868043,recommended_native,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-c2e5e1e0dd284c4c6e32/cell.log,8,2147483648,9,8,11,"[""CX"",""H"",""Rz"",""S"",""V""]",48,9,2009,4,"""native_tket""",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""CX"",""Rz""]",12,0,4,242,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-f71f9ee5ed1df2b3cdce,data/runs/w4-matched-representation-20260802/representations/rep-f71f9ee5ed1df2b3cdce/representation_manifest.json,90bdd94083df45be44266a0e0ffa9d25b9ff30a82744b4f3858b2ed12cb0313c,False,154927104,20260811,True,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.5141207500128075,0.30727979203220457
8,tket_paulisimp_native,True,passed,0,0,0,-6,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.1718200829345733,605,semantic-capable,w5-7530990766f18f2f8072,pyzx_rewrite_identity_up_to_global_phase_v1,8,11,"[""cx"",""h"",""rz"",""s"",""v""]",48,9,6086,ucc-circuit-dag,575,4,631,0.0032039580401033163,TKET PauliSimp native,0.002166207996197045,recommended_native,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-7530990766f18f2f8072/cell.log,8,2147483648,9,8,11,"[""CX"",""H"",""Rz"",""S"",""V""]",48,9,2009,4,"""native_tket""",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""CX"",""Rz""]",12,0,4,242,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-3df7d21dbebd3b77d06c,data/runs/w4-matched-representation-20260802/representations/rep-3df7d21dbebd3b77d06c/representation_manifest.json,2bcb1f74316d3c82c93dabed6ad6a4475238f3b24e66b08343268b492992799f,False,154714112,20260812,True,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.4978920000139624,0.30017829209100455
8,tket_paulisimp_unified,True,passed,0,0,0,-6,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.17124841595068574,605,semantic-capable,w5-838d641853303a57fe3e,pyzx_rewrite_identity_up_to_global_phase_v1,8,7,"[""cx"",""rz""]",12,0,1792,ucc-circuit-dag,242,4,298,0.0014938750537112355,TKET PauliSimp plus unified AutoRebase,0.0021851250203326344,unified_target_basis,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-838d641853303a57fe3e/cell.log,8,2147483648,9,8,7,"[""CX"",""Rz""]",12,0,605,4,"[""cx"",""rz"",""h""]",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()"",""AutoRebase({CX,Rz,H}, allow_swaps=False)"",""RemoveRedundancies()""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""CX"",""Rz""]",12,0,4,242,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-f71f9ee5ed1df2b3cdce,data/runs/w4-matched-representation-20260802/representations/rep-f71f9ee5ed1df2b3cdce/representation_manifest.json,90bdd94083df45be44266a0e0ffa9d25b9ff30a82744b4f3858b2ed12cb0313c,False,154828800,20260811,True,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.5062912909779698,0.29801533301360905
8,tket_paulisimp_unified,True,passed,0,0,0,-6,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.1713185830740258,605,semantic-capable,w5-9af4b6c35195ff5ac95e,pyzx_rewrite_identity_up_to_global_phase_v1,8,7,"[""cx"",""rz""]",12,0,1792,ucc-circuit-dag,242,4,298,0.0014850409934297204,TKET PauliSimp plus unified AutoRebase,0.0022990419529378414,unified_target_basis,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-9af4b6c35195ff5ac95e/cell.log,8,2147483648,9,8,7,"[""CX"",""Rz""]",12,0,605,4,"[""cx"",""rz"",""h""]",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()"",""AutoRebase({CX,Rz,H}, allow_swaps=False)"",""RemoveRedundancies()""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""CX"",""Rz""]",12,0,4,242,4,8,9,"[""cx"",""rz""]",12,0,1776,4,2,locally_folded_flat,rep-3df7d21dbebd3b77d06c,data/runs/w4-matched-representation-20260802/representations/rep-3df7d21dbebd3b77d06c/representation_manifest.json,2bcb1f74316d3c82c93dabed6ad6a4475238f3b24e66b08343268b492992799f,False,154845184,20260812,True,445,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.4984667079988867,0.298163624946028
